Latitude;Longitude;Speed [km/h];Distance [m];Time [s]
-22.816142;-46.928148;0.000000;0.574401;8022.226172
-22.816142;-46.928148;0.018520;0.574667;8022.329740
-22.816142;-46.928148;0.018520;0.575214;8022.435997
-22.816142;-46.928148;0.018520;0.575815;8022.552891
-22.816142;-46.928148;0.018520;0.576233;8022.634139
-22.816142;-46.928148;0.018520;0.576938;8022.771241
-22.816142;-46.928148;0.018520;0.577359;8022.852975
-22.816142;-46.928148;0.018520;0.577962;8022.970158
-22.816142;-46.928148;0.000000;0.578237;8023.077129
-22.816142;-46.928148;0.000000;0.578237;8023.189066
-22.816142;-46.928148;0.000000;0.578237;8023.317804
-22.816142;-46.928148;0.000000;0.578237;8023.428647
-22.816142;-46.928148;0.000000;0.578237;8023.548721
-22.816142;-46.928148;0.000000;0.578237;8023.662464
-22.816142;-46.928148;0.000000;0.578237;8023.762456
-22.816142;-46.928148;0.000000;0.578237;8023.862479
-22.816142;-46.928148;0.000000;0.578237;8023.972667
-22.816142;-46.928148;0.000000;0.578237;8024.093989
-22.816142;-46.928148;0.000000;0.578237;8024.187873
-22.816142;-46.928148;0.000000;0.578237;8024.274666
-22.816142;-46.928148;0.000000;0.578237;8024.374694
-22.816142;-46.928148;0.000000;0.578237;8024.484643
-22.816142;-46.928148;0.000000;0.578237;8024.592675
-22.816142;-46.928148;0.000000;0.578237;8024.714026
-22.816142;-46.928148;0.000000;0.578237;8024.849798
-22.816142;-46.928148;0.000000;0.578237;8024.953862
-22.816142;-46.928148;0.000000;0.578237;8025.071239
-22.816142;-46.928148;0.000000;0.578237;8025.187133
-22.816142;-46.928148;0.000000;0.578237;8025.287147
-22.816142;-46.928148;0.000000;0.578237;8025.393921
-22.816142;-46.928148;0.000000;0.578237;8025.531217
-22.816142;-46.928148;0.000000;0.578237;8025.645069
-22.816142;-46.928148;0.000000;0.578237;8025.766526
-22.816142;-46.928148;0.000000;0.578237;8025.874029
-22.816142;-46.928148;0.000000;0.578237;8026.004826
-22.816142;-46.928148;0.000000;0.578237;8026.091993
-22.816142;-46.928148;0.000000;0.578237;8026.229837
-22.816142;-46.928148;0.000000;0.578237;8026.309828
-22.816142;-46.928148;0.000000;0.578237;8026.424930
-22.816142;-46.928148;0.000000;0.578237;8026.514023
-22.816142;-46.928148;0.000000;0.578237;8026.626238
-22.816142;-46.928148;0.018520;0.578568;8026.755188
-22.816142;-46.928148;0.018520;0.578986;8026.836315
-22.816142;-46.928148;0.000000;0.579279;8026.950235
-22.816142;-46.928148;0.000000;0.579279;8027.052196
-22.816142;-46.928148;0.000000;0.579279;8027.183395
-22.816142;-46.928148;0.000000;0.579279;8027.273045
-22.816142;-46.928148;0.018520;0.579580;8027.390017
-22.816142;-46.928148;0.018520;0.580377;8027.544928
-22.816142;-46.928148;0.000000;0.580568;8027.619291
-22.816142;-46.928148;0.000000;0.580568;8027.742169
-22.816142;-46.928148;0.000000;0.580568;8027.844510
-22.816142;-46.928148;0.000000;0.580568;8027.972669
-22.816142;-46.928148;0.000000;0.580568;8028.074044
-22.816142;-46.928148;0.000000;0.580568;8028.201869
-22.816142;-46.928148;0.000000;0.580568;8028.318100
-22.816142;-46.928148;0.000000;0.580568;8028.445938
-22.816142;-46.928148;0.000000;0.580568;8028.515940
-22.816142;-46.928148;0.000000;0.580568;8028.635977
-22.816142;-46.928148;0.000000;0.580568;8028.750351
-22.816142;-46.928148;0.000000;0.580568;8028.879557
-22.816142;-46.928148;0.000000;0.580568;8028.978448
-22.816142;-46.928148;0.000000;0.580568;8029.114769
-22.816142;-46.928148;0.000000;0.580568;8029.193284
-22.816142;-46.928148;0.000000;0.580568;8029.318098
-22.816142;-46.928148;0.000000;0.580568;8029.406494
-22.816142;-46.928148;0.018520;0.580884;8029.529258
-22.816142;-46.928148;0.018520;0.581398;8029.629191
-22.816142;-46.928148;0.000000;0.581697;8029.745605
-22.816142;-46.928148;0.000000;0.581697;8029.858389
-22.816142;-46.928148;0.000000;0.581697;8029.977926
-22.816142;-46.928148;0.000000;0.581697;8030.089953
-22.816142;-46.928148;0.018520;0.581922;8030.177294
-22.816142;-46.928148;0.018520;0.582437;8030.277517
-22.816142;-46.928148;0.000000;0.582778;8030.410089
-22.816142;-46.928148;0.000000;0.582778;8030.526847
-22.816142;-46.928148;0.018520;0.583003;8030.614310
-22.816142;-46.928148;0.018520;0.583580;8030.726448
-22.816142;-46.928148;0.018520;0.584133;8030.833880
-22.816142;-46.928148;0.018520;0.584723;8030.948667
-22.816142;-46.928148;0.018520;0.585253;8031.051589
-22.816142;-46.928148;0.000000;0.585618;8031.193367
-22.816142;-46.928148;0.000000;0.585618;8031.291224
-22.816142;-46.928148;0.000000;0.585618;8031.390299
-22.816142;-46.928148;0.000000;0.585618;8031.501907
-22.816142;-46.928148;0.018520;0.585877;8031.602670
-22.816142;-46.928148;0.018520;0.586512;8031.726051
-22.816142;-46.928148;0.018520;0.587065;8031.833637
-22.816142;-46.928148;0.018520;0.587665;8031.950268
-22.816142;-46.928148;0.018520;0.588158;8032.046081
-22.816142;-46.928148;0.000000;0.588460;8032.163701
-22.816142;-46.928148;0.000000;0.588460;8032.266103
-22.816142;-46.928148;0.000000;0.588460;8032.371466
-22.816142;-46.928148;0.000000;0.588460;8032.474085
-22.816142;-46.928148;0.018520;0.588749;8032.586069
-22.816142;-46.928148;0.018520;0.589223;8032.678288
-22.816142;-46.928148;0.018520;0.589828;8032.795833
-22.816142;-46.928148;0.018520;0.590346;8032.896525
-22.816142;-46.928148;0.018520;0.590974;8033.018594
-22.816142;-46.928148;0.018520;0.591465;8033.114029
-22.816142;-46.928148;0.018520;0.592061;8033.230005
-22.816142;-46.928148;0.018520;0.592573;8033.329500
-22.816142;-46.928148;0.018520;0.593181;8033.447650
-22.816142;-46.928148;0.018520;0.593812;8033.570357
-22.816142;-46.928148;0.018520;0.594327;8033.670391
-22.816142;-46.928148;0.018520;0.594975;8033.796476
-22.816142;-46.928148;0.018520;0.595649;8033.927369
-22.816142;-46.928148;0.018520;0.596019;8033.999269
-22.816142;-46.928148;0.018520;0.596533;8034.099309
-22.816142;-46.928148;0.000000;0.596813;8034.208172
-22.816142;-46.928148;0.000000;0.596813;8034.313878
-22.816142;-46.928148;0.000000;0.596813;8034.452005
-22.816142;-46.928148;0.000000;0.596813;8034.555135
-22.816142;-46.928148;0.000000;0.596813;8034.661935
-22.816142;-46.928150;0.018520;0.597084;8034.767219
-22.816142;-46.928150;0.018520;0.597654;8034.878002
-22.816142;-46.928150;0.000000;0.597923;8034.982487
-22.816142;-46.928150;0.000000;0.597923;8035.083390
-22.816142;-46.928150;0.000000;0.597923;8035.213901
-22.816142;-46.928150;0.000000;0.597923;8035.306038
-22.816142;-46.928150;0.000000;0.597923;8035.406063
-22.816142;-46.928150;0.000000;0.597923;8035.518408
-22.816142;-46.928150;0.018520;0.598210;8035.630114
-22.816142;-46.928150;0.018520;0.598762;8035.737442
-22.816142;-46.928150;0.055560;0.599809;8035.839199
-22.816142;-46.928150;0.055560;0.601394;8035.941901
-22.816142;-46.928150;0.018520;0.602576;8036.056798
-22.816142;-46.928150;0.018520;0.603183;8036.174738
-22.816142;-46.928150;0.018520;0.603838;8036.302038
-22.816142;-46.928150;0.018520;0.604273;8036.386591
-22.816142;-46.928150;0.018520;0.604938;8036.515769
-22.816142;-46.928150;0.000000;0.605146;8036.596708
-22.816142;-46.928150;0.000000;0.605146;8036.698384
-22.816142;-46.928150;0.037040;0.605693;8036.804764
-22.816142;-46.928150;0.037040;0.606779;8036.910321
-22.816142;-46.928150;0.018520;0.607689;8037.028176
-22.816142;-46.928150;0.018520;0.608217;8037.130934
-22.816142;-46.928150;0.018520;0.608850;8037.253905
-22.816142;-46.928150;0.018520;0.609422;8037.365138
-22.816142;-46.928150;0.018520;0.609931;8037.463998
-22.816142;-46.928150;0.018520;0.610466;8037.568109
-22.816142;-46.928150;0.018520;0.610984;8037.668693
-22.816142;-46.928150;0.018520;0.611506;8037.770228
-22.816142;-46.928150;0.018520;0.612089;8037.883618
-22.816142;-46.928150;0.018520;0.612604;8037.983643
-22.816142;-46.928150;0.018520;0.613137;8038.087207
-22.816142;-46.928150;0.000000;0.613394;8038.187218
-22.816142;-46.928150;0.000000;0.613394;8038.314774
-22.816142;-46.928150;0.000000;0.613394;8038.422020
-22.816142;-46.928150;0.018520;0.613702;8038.541959
-22.816142;-46.928150;0.018520;0.614261;8038.650466
-22.816142;-46.928150;0.018520;0.614899;8038.774477
-22.816142;-46.928150;0.018520;0.615413;8038.874516
-22.816142;-46.928150;0.000000;0.615743;8039.002885
-22.816142;-46.928150;0.000000;0.615743;8039.086059
-22.816142;-46.928150;0.000000;0.615743;8039.182084
-22.816142;-46.928150;0.000000;0.615743;8039.282106
-22.816142;-46.928150;0.018520;0.616022;8039.390314
-22.816142;-46.928150;0.018520;0.616701;8039.522334
-22.816142;-46.928150;0.018520;0.617148;8039.609284
-22.816142;-46.928150;0.018520;0.617684;8039.713368
-22.816142;-46.928150;0.018520;0.618244;8039.822350
-22.816142;-46.928150;0.000000;0.618542;8039.938101
-22.816142;-46.928150;0.000000;0.618542;8040.042241
-22.816142;-46.928150;0.018520;0.618852;8040.162542
-22.816142;-46.928150;0.018520;0.619454;8040.279713
-22.816142;-46.928150;0.000000;0.619711;8040.379440
-22.816142;-46.928150;0.000000;0.619711;8040.497931
-22.816142;-46.928150;0.037040;0.620304;8040.613302
-22.816142;-46.928150;0.018520;0.621145;8040.722222
-22.816142;-46.928150;0.018520;0.621679;8040.826145
-22.816142;-46.928150;0.018520;0.622290;8040.944751
-22.816142;-46.928150;0.018520;0.623004;8041.083636
-22.816142;-46.928150;0.000000;0.623237;8041.173984
-22.816142;-46.928150;0.000000;0.623237;8041.281874
-22.816142;-46.928150;0.000000;0.623237;8041.386025
-22.816142;-46.928150;0.000000;0.623237;8041.486070
-22.816142;-46.928150;0.000000;0.623237;8041.617709
-22.816142;-46.928150;0.000000;0.623237;8041.724089
-22.816142;-46.928150;0.000000;0.623237;8041.822045
-22.816142;-46.928150;0.000000;0.623237;8041.926421
-22.816142;-46.928150;0.000000;0.623237;8042.028759
-22.816142;-46.928150;0.000000;0.623237;8042.162436
-22.816142;-46.928150;0.000000;0.623237;8042.239561
-22.816142;-46.928150;0.000000;0.623237;8042.377800
-22.816142;-46.928150;0.000000;0.623237;8042.457998
-22.816142;-46.928150;0.000000;0.623237;8042.562603
-22.816142;-46.928150;0.000000;0.623237;8042.666615
-22.816142;-46.928150;0.000000;0.623237;8042.799779
-22.816142;-46.928150;0.000000;0.623237;8042.870915
-22.816142;-46.928150;0.000000;0.623237;8042.985190
-22.816142;-46.928150;0.000000;0.623237;8043.085158
-22.816142;-46.928150;0.000000;0.623237;8043.218187
-22.816142;-46.928150;0.000000;0.623237;8043.318329
-22.816142;-46.928150;0.000000;0.623237;8043.418511
-22.816142;-46.928150;0.000000;0.623237;8043.525954
-22.816142;-46.928150;0.000000;0.623237;8043.638205
-22.816142;-46.928150;0.000000;0.623237;8043.740517
-22.816142;-46.928150;0.000000;0.623237;8043.842453
-22.816142;-46.928150;0.000000;0.623237;8043.965731
-22.816142;-46.928150;0.000000;0.623237;8044.049393
-22.816142;-46.928150;0.000000;0.623237;8044.159628
-22.816142;-46.928150;0.000000;0.623237;8044.259487
-22.816142;-46.928150;0.000000;0.623237;8044.374040
-22.816142;-46.928150;0.000000;0.623237;8044.482787
-22.816142;-46.928150;0.000000;0.623237;8044.615216
-22.816142;-46.928150;0.000000;0.623237;8044.736018
-22.816142;-46.928150;0.000000;0.623237;8044.845780
-22.816142;-46.928150;0.000000;0.623237;8044.970683
-22.816142;-46.928150;0.018520;0.623461;8045.058007
-22.816142;-46.928150;0.000000;0.623744;8045.168148
-22.816142;-46.928150;0.000000;0.623744;8045.269800
-22.816142;-46.928150;0.000000;0.623744;8045.397888
-22.816142;-46.928150;0.000000;0.623744;8045.480830
-22.816142;-46.928150;0.018520;0.624068;8045.606429
-22.816142;-46.928150;0.018520;0.624635;8045.716771
-22.816142;-46.928150;0.000000;0.624921;8045.827895
-22.816142;-46.928150;0.000000;0.624921;8045.927821
-22.816142;-46.928150;0.018520;0.625261;8046.059918
-22.816142;-46.928150;0.000000;0.625544;8046.169957
-22.816142;-46.928150;0.000000;0.625544;8046.273836
-22.816142;-46.928150;0.000000;0.625544;8046.390982
-22.816142;-46.928150;0.000000;0.625544;8046.495902
-22.816142;-46.928150;0.000000;0.625544;8046.606446
-22.816142;-46.928150;0.000000;0.625544;8046.729904
-22.816142;-46.928150;0.000000;0.625544;8046.834131
-22.816142;-46.928150;0.000000;0.625544;8046.954275
-22.816142;-46.928150;0.000000;0.625544;8047.081039
-22.816142;-46.928150;0.000000;0.625544;8047.156396
-22.816142;-46.928150;0.000000;0.625544;8047.256394
-22.816142;-46.928150;0.000000;0.625544;8047.401261
-22.816142;-46.928150;0.000000;0.625544;8047.478282
-22.816142;-46.928150;0.000000;0.625544;8047.578292
-22.816142;-46.928150;0.000000;0.625544;8047.681670
-22.816142;-46.928150;0.018520;0.625838;8047.795957
-22.816142;-46.928150;0.018520;0.626517;8047.927941
-22.816142;-46.928150;0.018520;0.626938;8048.009909
-22.816142;-46.928150;0.018520;0.627453;8048.109920
-22.816142;-46.928150;0.000000;0.627732;8048.218442
-22.816142;-46.928150;0.000000;0.627732;8048.338227
-22.816142;-46.928150;0.000000;0.627732;8048.444953
-22.816142;-46.928150;0.000000;0.627732;8048.572204
-22.816142;-46.928150;0.000000;0.627732;8048.699306
-22.816142;-46.928150;0.000000;0.627732;8048.794208
-22.816142;-46.928150;0.000000;0.627732;8048.900744
-22.816142;-46.928150;0.000000;0.627732;8049.017984
-22.816142;-46.928150;0.000000;0.627732;8049.142074
-22.816142;-46.928150;0.000000;0.627732;8049.242092
-22.816142;-46.928150;0.000000;0.627732;8049.342128
-22.816142;-46.928150;0.000000;0.627732;8049.468449
-22.816142;-46.928150;0.000000;0.627732;8049.571930
-22.816142;-46.928150;0.000000;0.627732;8049.680804
-22.816142;-46.928150;0.000000;0.627732;8049.786092
-22.816142;-46.928150;0.000000;0.627732;8049.922466
-22.816142;-46.928150;0.000000;0.627732;8050.004123
-22.816142;-46.928150;0.000000;0.627732;8050.132629
-22.816142;-46.928150;0.000000;0.627732;8050.235947
-22.816142;-46.928150;0.000000;0.627732;8050.330416
-22.816142;-46.928150;0.000000;0.627732;8050.430443
-22.816142;-46.928150;0.000000;0.627732;8050.530578
-22.816142;-46.928150;0.000000;0.627732;8050.642248
-22.816142;-46.928150;0.000000;0.627732;8050.758241
-22.816142;-46.928150;0.000000;0.627732;8050.888173
-22.816140;-46.928148;0.000000;0.627732;8051.012140
-22.816140;-46.928148;0.000000;0.627732;8051.088349
-22.816140;-46.928148;0.000000;0.627732;8051.217386
-22.816140;-46.928148;0.000000;0.627732;8051.341774
-22.816140;-46.928148;0.000000;0.627732;8051.441743
-22.816140;-46.928148;0.000000;0.627732;8051.566097
-22.816140;-46.928148;0.000000;0.627732;8051.651965
-22.816140;-46.928148;0.000000;0.627732;8051.760640
-22.816140;-46.928148;0.000000;0.627732;8051.861687
-22.816140;-46.928148;0.000000;0.627732;8051.986014
-22.816140;-46.928148;0.000000;0.627732;8052.086826
-22.816140;-46.928148;0.000000;0.627732;8052.212785
-22.816140;-46.928148;0.000000;0.627732;8052.297909
-22.816140;-46.928148;0.000000;0.627732;8052.400240
-22.816140;-46.928148;0.000000;0.627732;8052.500200
-22.816140;-46.928148;0.000000;0.627732;8052.602169
-22.816140;-46.928148;0.000000;0.627732;8052.702100
-22.816140;-46.928148;0.018520;0.628062;8052.830350
-22.816138;-46.928148;0.000000;0.628417;8052.968204
-22.816138;-46.928148;0.000000;0.628417;8053.045951
-22.816138;-46.928148;0.000000;0.628417;8053.148611
-22.816138;-46.928148;0.000000;0.628417;8053.285821
-22.816138;-46.928148;0.000000;0.628417;8053.380963
-22.816138;-46.928148;0.000000;0.628417;8053.485838
-22.816138;-46.928148;0.000000;0.628417;8053.601931
-22.816138;-46.928148;0.000000;0.628417;8053.707568
-22.816138;-46.928147;0.000000;0.628417;8053.813780
-22.816138;-46.928147;0.000000;0.628417;8053.930054
-22.816138;-46.928147;0.000000;0.628417;8054.032724
-22.816138;-46.928147;0.000000;0.628417;8054.132595
-22.816138;-46.928147;0.000000;0.628417;8054.257990
-22.816138;-46.928148;0.000000;0.628417;8054.386071
-22.816138;-46.928148;0.000000;0.628417;8054.529334
-22.816138;-46.928148;0.018520;0.628633;8054.613357
-22.816138;-46.928148;0.018520;0.629192;8054.722118
-22.816137;-46.928148;0.018520;0.629846;8054.849218
-22.816137;-46.928148;0.000000;0.630166;8054.973609
-22.816137;-46.928148;0.000000;0.630166;8055.086137
-22.816137;-46.928148;0.000000;0.630166;8055.191240
-22.816137;-46.928148;0.000000;0.630166;8055.297645
-22.816137;-46.928148;0.000000;0.630166;8055.392874
-22.816137;-46.928148;0.000000;0.630166;8055.520920
-22.816137;-46.928148;0.018520;0.630380;8055.604180
-22.816137;-46.928148;0.018520;0.631012;8055.727000
-22.816137;-46.928147;0.018520;0.631541;8055.829852
-22.816135;-46.928147;0.018520;0.632149;8055.948024
-22.816135;-46.928147;0.018520;0.632690;8056.053133
-22.816135;-46.928147;0.000000;0.633041;8056.189748
-22.816135;-46.928147;0.000000;0.633041;8056.261060
-22.816135;-46.928147;0.000000;0.633041;8056.361084
-22.816135;-46.928147;0.000000;0.633041;8056.475230
-22.816135;-46.928147;0.000000;0.633041;8056.601777
-22.816135;-46.928147;0.000000;0.633041;8056.694250
-22.816135;-46.928148;0.000000;0.633041;8056.794525
-22.816135;-46.928148;0.000000;0.633041;8056.907245
-22.816133;-46.928148;0.000000;0.633041;8057.024077
-22.816133;-46.928148;0.000000;0.633041;8057.136951
-22.816133;-46.928148;0.018520;0.633307;8057.240109
-22.816133;-46.928148;0.018520;0.633843;8057.344386
-22.816133;-46.928150;0.018520;0.634441;8057.460569
-22.816133;-46.928150;0.000000;0.634804;8057.601816
-22.816133;-46.928150;0.000000;0.634804;8057.701950
-22.816133;-46.928150;0.018520;0.635093;8057.814133
-22.816133;-46.928150;0.018520;0.635613;8057.915195
-22.816133;-46.928152;0.018520;0.636225;8058.034232
-22.816133;-46.928152;0.018520;0.636759;8058.138039
-22.816133;-46.928152;0.000000;0.637119;8058.277969
-22.816132;-46.928152;0.000000;0.637119;8058.364657
-22.816132;-46.928152;0.000000;0.637119;8058.474725
-22.816132;-46.928153;0.000000;0.637119;8058.604354
-22.816132;-46.928153;0.000000;0.637119;8058.704450
-22.816132;-46.928153;0.000000;0.637119;8058.813901
-22.816132;-46.928153;0.000000;0.637119;8058.914007
-22.816132;-46.928153;0.018520;0.637437;8059.037724
-22.816132;-46.928153;0.018520;0.637973;8059.141914
-22.816130;-46.928153;0.000000;0.638179;8059.221958
-22.816130;-46.928153;0.000000;0.638179;8059.334045
-22.816130;-46.928153;0.018520;0.638484;8059.452485
-22.816130;-46.928155;0.000000;0.638773;8059.564899
-22.816130;-46.928155;0.000000;0.638773;8059.680659
-22.816128;-46.928155;0.018520;0.639050;8059.788327
-22.816128;-46.928155;0.018520;0.639717;8059.918127
-22.816128;-46.928155;0.000000;0.640037;8060.042210
-22.816128;-46.928157;0.000000;0.640037;8060.164076
-22.816128;-46.928157;0.000000;0.640037;8060.294099
-22.816127;-46.928157;0.074080;0.641105;8060.397941
-22.816127;-46.928157;0.074080;0.643083;8060.494082
-22.816125;-46.928157;0.018520;0.644366;8060.593834
-22.816125;-46.928157;0.018520;0.645395;8060.793711
-22.816125;-46.928157;0.037040;0.645963;8060.867340
-22.816125;-46.928157;0.018520;0.646972;8060.998151
-22.816125;-46.928157;0.018520;0.647582;8061.116644
-22.816125;-46.928157;0.018520;0.648096;8061.216619
-22.816123;-46.928157;0.000000;0.648353;8061.316612
-22.816123;-46.928157;0.000000;0.648353;8061.417806
-22.816123;-46.928158;0.018520;0.648643;8061.530335
-22.816123;-46.928158;0.018520;0.649115;8061.622220
-22.816123;-46.928158;0.018520;0.649681;8061.732160
-22.816123;-46.928158;0.018520;0.650186;8061.830364
-22.816123;-46.928158;0.018520;0.650774;8061.944683
-22.816123;-46.928158;0.018520;0.651317;8062.050218
-22.816123;-46.928158;0.018520;0.651843;8062.152378
-22.816123;-46.928158;0.000000;0.652100;8062.252444
-22.816122;-46.928158;0.000000;0.652100;8062.389188
-22.816122;-46.928158;0.000000;0.652100;8062.466267
-22.816122;-46.928158;0.000000;0.652100;8062.581751
-22.816122;-46.928158;0.000000;0.652100;8062.706048
-22.816122;-46.928160;0.000000;0.652100;8062.809692
-22.816122;-46.928160;0.000000;0.652100;8062.886334
-22.816122;-46.928160;0.000000;0.652100;8063.010279
